;LogisticRegressionCV;DecisionTreeClassifier;SVC;XGBClassifier;MLPClassifier;RandomForestClassifier
2847;0;1;0;9;0;12
2848;0;1;0;9;0;12
2849;0;1;0;7;0;11
2850;0;1;0;8;0;14
2851;0;1;0;8;0;16
2852;0;1;0;8;0;16
2853;0;1;0;6;0;16
2854;0;1;0;6;0;16
2855;0;1;2;4;0;5
2856;0;1;2;10;0;3
2857;0;2;8;5;0;6
2858;0;2;8;7;0;8
2859;0;1;9;5;0;9
2860;0;1;9;6;0;9
2861;0;1;9;10;0;14
2862;0;1;10;6;0;9
2863;0;1;10;8;0;7
2864;0;1;10;9;0;9
2865;0;1;10;8;0;8
2866;0;2;10;8;0;8
2867;0;1;5;6;0;8
2868;0;1;5;8;0;7
2869;0;2;5;6;0;7
2870;0;1;5;3;0;10
2871;0;1;5;3;0;11
2872;0;1;5;5;0;9
2873;0;1;5;6;0;9
2874;0;1;5;7;0;7
2875;0;1;5;5;0;11
2876;0;1;5;5;0;8
2877;0;1;5;6;0;7
2878;0;1;5;8;0;9
2879;0;1;5;8;0;9
2880;0;2;5;6;0;7
2881;0;1;10;8;0;8
2882;0;1;10;7;0;9
2883;0;1;10;6;0;8
2884;0;2;10;7;0;9
2885;0;2;0;7;0;10
2886;0;2;0;8;0;5
2887;0;2;3;7;0;7
2888;0;1;3;5;0;5
2889;0;1;9;8;0;11
2890;0;1;9;6;0;6
2891;0;2;9;6;0;9
2892;0;1;0;10;0;15
2893;0;1;0;8;0;7
2894;0;1;0;8;0;7
2895;0;1;0;7;0;8
2896;0;1;0;9;0;8
2897;0;1;0;8;0;11
2898;0;2;0;7;0;5
2899;0;2;0;7;0;5
2900;0;2;0;8;0;6
2901;0;2;0;8;0;6
2902;0;1;0;6;0;6
2903;0;1;0;2;0;3
2904;0;1;0;5;0;8
2905;0;0;0;6;0;6
2906;0;1;0;4;0;8
2907;0;1;10;5;0;8
2908;0;1;10;5;0;8
2909;0;1;10;5;0;8
2910;0;1;10;5;0;8
2911;0;1;10;10;0;9
2912;0;1;10;10;0;9
2913;0;0;10;11;0;10
2914;0;0;10;11;0;10
2915;0;1;10;8;0;11
2916;0;1;10;5;0;8
2917;0;1;10;5;0;8
2918;0;1;10;5;0;7
2919;0;1;10;10;0;10
2920;0;0;0;7;0;11
2921;0;1;10;5;0;11
2922;0;1;10;5;0;11
2923;0;0;10;8;0;10
2924;0;0;10;9;0;12
2925;0;1;10;9;0;8
2926;0;1;10;9;0;8
2927;0;1;9;6;0;11
2928;0;2;9;4;0;15
2929;0;2;0;6;0;9
2930;0;1;0;8;0;11
2931;0;2;0;9;0;13
2932;0;1;0;6;0;10
2933;0;2;0;8;0;14
2934;0;1;0;7;0;14
2935;0;1;0;7;0;14
2936;0;1;10;7;0;10
2937;0;1;10;7;0;10
2938;0;2;10;6;0;9
2939;0;2;10;6;0;9
2940;0;1;10;5;0;3
2941;0;1;10;11;0;6
2942;0;0;0;10;0;10
2943;0;1;0;7;0;8
2944;0;1;0;6;0;5
2945;0;0;10;8;0;9
2946;0;0;10;8;0;9
2947;0;2;0;5;0;9
2948;0;2;0;5;0;9
2949;0;2;0;8;0;12
2950;0;2;0;8;0;12
2951;0;1;0;8;0;7
2952;0;1;0;8;0;7
2953;0;2;0;10;0;6
2954;0;2;0;10;0;6
2955;0;1;0;9;0;11
2956;0;1;0;9;0;11
2957;0;1;0;12;0;3
2958;0;1;0;8;0;7
2959;0;1;0;8;0;7
2960;0;1;2;8;0;5
2961;0;2;0;11;0;10
2962;0;2;0;11;0;10
2963;0;2;0;7;0;7
2964;0;2;0;7;0;7
2965;0;2;0;8;0;7
2966;0;2;0;8;0;7
2967;0;2;0;9;0;7
2968;0;2;0;9;0;7
2969;0;1;0;8;0;7
2970;0;1;0;8;0;7
2971;0;1;0;7;0;4
2972;0;1;0;7;0;4
2973;0;2;0;9;0;8
2974;0;2;0;9;0;8
2975;0;1;0;7;0;7
2976;0;1;0;7;0;7
2977;0;1;0;9;0;9
2978;0;1;0;9;0;9
2979;0;1;0;7;0;7
2980;0;1;0;7;0;7
2981;0;1;0;9;0;5
2982;0;1;0;9;0;5
2983;0;2;0;10;0;10
2984;0;2;0;10;0;10
2985;0;1;0;9;0;12
2986;0;1;0;9;0;12
2987;0;2;0;10;0;16
2988;0;2;0;10;0;16
2989;0;2;0;8;0;10
2990;0;2;0;8;0;10
2991;0;1;0;7;0;7
2992;0;1;0;7;0;7
2993;0;1;0;9;0;6
2994;0;1;0;9;0;6
2995;0;1;0;8;0;7
2996;0;1;0;8;0;7
2997;0;1;0;8;0;6
2998;0;1;0;8;0;6
2999;0;1;0;9;0;7
3000;0;1;0;9;0;7
3001;0;1;0;8;0;5
3002;0;1;0;8;0;5
3003;0;2;0;9;0;10
3004;0;1;0;7;0;9
3005;0;1;0;6;0;11
3006;0;1;0;4;0;16
3007;0;0;0;8;0;15
3008;0;2;0;6;0;4
3009;0;2;0;6;0;4
3010;0;0;0;6;0;6
3011;0;0;0;6;0;6
3012;0;2;0;4;0;10
3013;0;2;0;4;0;10
3014;0;1;0;7;0;9
3015;0;1;0;7;0;9
3016;0;2;0;4;0;9
3017;0;2;0;4;0;9
3018;0;2;0;8;0;9
3019;0;2;0;8;0;9
3020;0;1;0;6;0;14
3021;0;2;0;9;0;11
3022;0;2;0;9;0;11
3023;0;2;0;7;0;10
3024;0;2;0;7;0;10
3025;0;1;0;6;0;10
3026;0;1;0;6;0;10
3027;0;1;10;7;0;5
3028;0;2;10;6;0;8
3029;0;2;10;6;0;8
3030;0;1;10;8;0;17
3031;0;2;10;6;0;4
3032;0;2;10;6;0;4
3033;0;1;0;7;0;6
3034;0;0;0;5;0;7
3035;0;0;0;5;0;7
3036;0;0;0;6;0;9
3037;0;1;0;9;0;9
3038;0;1;0;9;0;9
3039;0;1;0;11;0;4
3040;0;1;3;9;0;2
3041;0;1;3;10;0;3
3042;0;0;1;12;0;4
3043;0;1;0;13;0;9
3044;0;1;0;7;0;7
3045;0;1;0;7;0;6
3046;0;3;0;5;0;8
3047;0;3;0;5;0;8
3048;0;1;0;8;0;15
3049;0;1;0;8;0;11
3050;0;1;0;8;0;11
3051;0;1;0;6;0;11
3052;0;1;0;6;0;11
3053;0;1;0;9;0;10
3054;0;1;0;9;0;10
3055;0;0;0;8;0;13
3056;0;0;0;8;0;13
3057;0;1;0;8;0;8
3058;0;1;0;8;0;8
3059;0;1;0;8;0;5
3060;0;1;0;8;0;5
3061;0;2;0;7;0;11
3062;0;2;0;7;0;11
3063;0;1;0;8;0;9
3064;0;1;0;8;0;9
3065;0;1;0;7;0;8
3066;0;1;0;7;0;8
3067;0;1;0;9;0;8
3068;0;1;0;9;0;8
3069;0;1;0;8;0;7
3070;0;1;0;8;0;7
3071;0;1;0;8;0;8
3072;0;1;0;8;0;8
3073;0;1;0;8;0;11
3074;0;1;0;8;0;11
3075;0;1;0;7;0;8
3076;0;1;0;7;0;8
3077;0;1;0;9;0;11
3078;0;1;0;9;0;11
3079;0;1;0;10;0;9
3080;0;1;0;10;0;9
3081;0;1;0;10;0;6
3082;0;1;0;10;0;6
3083;0;1;0;9;0;9
3084;0;1;0;9;0;9
3085;0;1;0;7;0;7
3086;0;1;0;7;0;7
3087;0;1;0;9;0;10
3088;0;1;0;6;0;11
3089;0;1;0;6;0;11
3090;0;1;0;7;0;15
3091;0;1;0;7;0;15
3092;0;1;10;12;0;8
3093;0;1;10;10;0;13
3094;0;1;10;10;0;13
3095;0;1;10;8;0;14
3096;0;1;10;7;0;11
3097;0;1;0;10;0;17
3098;0;2;0;9;0;14
3099;0;1;0;9;0;15
3100;0;1;0;10;0;19
3101;0;1;0;7;0;16
3102;0;1;0;8;0;15
3103;0;1;0;7;0;15
3104;0;1;0;7;0;13
3105;0;1;0;7;0;13
3106;0;0;0;8;0;13
3107;0;1;0;11;0;10
3108;0;1;0;9;0;10
3109;0;0;0;6;0;15
3110;0;1;0;8;0;8
3111;0;2;0;7;0;5
3112;0;1;0;8;0;7
3113;0;3;0;7;0;10
3114;0;2;0;9;0;3
3115;0;2;9;6;0;15
3116;0;1;0;7;0;6
3117;0;2;0;7;0;9
3118;0;2;0;6;0;5
3119;0;2;0;6;0;3
3120;0;1;0;9;0;6
3121;0;2;0;7;0;7
3122;0;1;0;9;0;7
3123;0;2;0;7;0;8
3124;0;2;0;7;0;10
3125;0;1;0;8;0;9
3126;0;1;0;8;0;9
3127;0;2;10;6;0;10
3128;0;1;10;6;0;15
3129;0;1;10;6;0;15
3130;0;2;0;6;0;8
3131;0;2;0;9;0;3
3132;0;1;0;8;0;7
3133;0;1;0;8;0;7
3134;0;2;0;8;0;5
3135;0;2;0;8;0;3
3136;0;1;0;8;0;4
3137;0;2;0;8;0;3
3138;0;1;0;9;0;3
3139;0;2;0;8;0;5
3140;0;1;0;9;0;4
3141;0;2;0;9;0;5
3142;0;2;0;10;0;4
3143;0;2;0;9;0;5
3144;0;2;0;9;0;5
3145;0;2;0;9;0;5
3146;0;2;0;10;0;5
3147;0;1;0;8;0;4
3148;0;1;0;9;0;4
3149;0;3;0;6;0;3
3150;0;2;0;5;0;7
3151;0;2;0;5;0;7
3152;0;2;0;5;0;7
3153;0;2;0;5;0;7
3154;0;2;0;5;0;6
3155;0;2;0;5;0;6
3156;0;2;0;7;0;6
3157;0;2;0;7;0;6
3158;0;2;0;2;0;7
3159;0;2;0;3;0;6
3160;0;2;0;4;0;8
3161;0;2;0;4;0;8
3162;0;2;0;5;0;6
3163;0;2;0;5;0;6
3164;0;2;0;5;0;6
3165;0;2;0;5;0;6
3166;0;3;0;9;0;8
3167;0;3;0;5;0;14
3168;0;1;0;4;0;7
3169;0;1;0;9;0;11
3170;0;1;0;9;0;11
3171;0;1;0;6;0;6
3172;0;1;0;10;0;14
3173;0;1;0;10;0;14
3174;0;1;0;7;0;10
3175;0;1;0;9;0;14
3176;0;1;0;9;0;14
3177;0;1;0;9;0;12
3178;0;1;0;9;0;12
3179;0;1;0;6;0;7
3180;0;1;0;7;0;8
3181;0;1;0;9;0;10
3182;0;1;0;9;0;8
3183;0;1;0;10;0;9
3184;0;1;0;12;0;7
3185;0;1;0;11;0;6
3186;0;1;0;11;0;8
3187;0;2;0;8;0;5
3188;0;0;0;9;0;4
3189;0;0;0;9;0;5
3190;0;0;0;9;0;4
3191;0;1;0;12;0;2
3192;0;3;0;8;0;11
3193;0;3;3;7;0;8
3194;0;3;3;7;0;8
3195;0;4;3;6;0;7
3196;0;4;3;6;0;7
3197;0;2;0;9;0;10
3198;0;2;0;8;0;9
3199;0;1;9;6;0;11
3200;0;1;9;6;0;11
3201;0;2;0;5;0;9
3202;0;2;0;5;0;9
3203;0;1;10;6;0;11
3204;0;1;10;6;0;11
3205;0;2;0;7;0;10
3206;0;2;0;7;0;10
3207;0;2;0;5;0;5
3208;0;1;0;6;0;9
3209;0;2;0;7;0;8
3210;0;0;0;7;0;8
3211;0;0;0;7;0;8
3212;0;2;10;9;0;11
3213;0;1;10;6;0;11
3214;0;2;0;8;0;11
3215;0;1;10;9;0;12
3216;0;2;10;8;0;13
3217;0;2;10;8;0;13
3218;0;2;10;7;0;13
3219;0;1;11;7;0;9
3220;0;1;11;7;0;9
3221;0;1;0;7;0;9
3222;0;1;0;6;0;12
3223;0;1;0;6;0;12
3224;0;1;0;8;0;11
3225;0;1;0;5;0;10
3226;0;0;0;7;0;6
3227;0;0;0;7;0;6
3228;0;1;0;6;0;7
3229;0;1;0;6;0;7
3230;0;1;0;6;0;10
3231;0;1;0;6;0;10
3232;0;0;0;7;0;12
3233;0;1;0;7;0;15
3234;0;1;0;7;0;10
3235;0;1;0;7;0;10
3236;0;1;10;7;0;8
3237;0;1;10;7;0;8
3238;0;1;10;6;0;11
3239;0;2;9;8;0;11
3240;0;1;7;9;0;8
3241;0;1;7;9;0;8
3242;0;1;8;9;0;11
3243;0;1;8;9;0;11
3244;0;2;11;6;0;15
3245;0;1;10;5;0;13
3246;0;1;10;5;0;14
3247;0;2;0;9;0;7
3248;0;2;10;9;0;11
3249;0;1;9;10;0;9
3250;0;2;10;7;0;14
3251;0;2;10;7;0;17
3252;0;1;10;8;0;9
3253;0;2;10;8;0;12
3254;0;2;10;8;0;12
3255;0;2;10;6;0;9
3256;0;2;10;7;0;16
3257;0;1;9;6;0;14
3258;0;1;9;6;0;14
3259;0;1;9;9;0;9
3260;0;1;0;5;0;9
3261;0;1;0;5;0;9
3262;0;1;10;4;0;10
3263;0;1;0;6;0;8
3264;0;2;0;8;0;8
3265;0;2;0;6;0;6
3266;0;0;9;11;0;10
3267;0;2;9;9;0;12
3268;0;2;9;9;0;12
3269;0;1;10;10;0;11
3270;0;1;10;10;0;11
3271;0;1;10;5;0;8
3272;0;1;9;8;0;10
3273;0;2;10;6;0;15
3274;0;2;10;7;0;17
3275;0;2;10;10;0;9
3276;0;0;9;5;0;6
3277;0;3;10;10;0;9
3278;0;2;9;8;0;9
3279;0;1;9;5;0;13
3280;0;0;10;8;0;9
3281;0;2;10;5;0;5
3282;0;1;0;7;0;7
3283;0;0;0;7;0;12
3284;0;1;0;6;0;10
3285;0;1;0;6;0;10
3286;0;2;0;6;0;6
3287;0;2;0;8;0;15
3288;0;2;1;6;0;8
3289;0;2;1;6;0;8
3290;0;0;10;7;0;13
3291;0;2;10;8;0;16
3292;0;0;1;5;0;9
3293;0;1;2;6;0;8
3294;0;1;2;6;0;8
3295;0;1;0;9;0;13
3296;0;1;7;11;0;12
3297;0;2;1;8;0;7
3298;0;2;1;8;0;7
3299;0;1;0;10;0;10
3300;0;2;0;9;0;9
3301;0;2;11;7;0;12
3302;0;2;11;7;0;12
3303;0;1;11;6;0;10
3304;0;1;11;6;0;10
3305;0;1;10;7;0;14
3306;0;1;0;10;0;9
3307;0;1;10;9;0;12
3308;0;3;0;9;0;6
3309;0;2;0;8;0;10
3310;0;1;0;10;0;9
3311;0;2;11;9;0;10
3312;0;2;11;9;0;9
3313;0;1;0;11;0;5
3314;0;2;10;4;0;9
3315;0;2;10;4;0;9
3316;0;2;0;8;0;11
3317;0;1;0;8;0;12
3318;0;2;0;8;0;10
3319;0;2;0;8;0;8
3320;0;0;0;6;0;8
3321;0;4;0;8;0;8
3322;0;4;0;8;0;8
3323;0;1;0;8;0;10
3324;0;1;0;6;0;7
3325;0;1;0;6;0;7
3326;0;1;0;8;0;10
3327;0;1;0;8;0;10
3328;0;2;1;6;0;9
3329;0;0;0;7;0;8
3330;0;3;0;10;0;5
3331;0;3;0;10;0;5
3332;0;1;3;4;0;12
3333;0;1;3;8;0;10
3334;0;1;0;8;0;7
3335;0;2;0;5;0;9
3336;0;2;0;7;0;17
3337;0;0;0;10;0;11
3338;0;2;0;7;0;20
3339;0;1;0;6;0;10
3340;0;0;0;8;0;10
3341;0;2;0;9;0;15
3342;0;1;0;6;0;9
3343;0;1;0;7;0;12
3344;0;2;0;9;0;19
3345;0;2;0;9;0;19
3346;0;1;0;7;0;11
3347;0;1;0;7;0;11
3348;0;1;0;6;0;10
3349;0;1;0;6;0;10
3350;0;3;0;8;0;14
3351;0;1;0;8;0;13
3352;0;2;0;10;0;11
3353;0;2;0;7;0;11
3354;0;3;0;10;0;14
3355;0;1;0;10;0;12
3356;0;1;0;10;0;12
3357;0;2;0;10;0;6
3358;0;1;7;9;0;15
3359;0;2;7;6;0;18
3360;0;0;7;6;0;8
3361;0;1;7;7;0;20
3362;0;2;0;7;0;6
3363;0;1;0;7;0;9
3364;0;2;0;9;0;8
3365;0;0;0;4;0;10
3366;0;2;0;4;0;8
3367;0;1;9;6;0;7
3368;0;1;8;13;0;13
3369;0;1;0;8;0;11
3370;0;1;0;8;0;11
3371;0;0;0;11;0;11
3372;0;1;0;6;0;6
3373;0;1;0;6;0;6
3374;0;2;0;6;0;18
3375;0;1;9;11;0;7
3376;0;1;10;6;0;11
3377;0;2;9;9;0;12
3378;0;1;9;10;0;9
3379;0;1;3;8;0;7
3380;0;1;2;9;0;7
3381;0;2;0;8;0;11
3382;0;2;0;8;0;11
3383;0;2;0;5;0;10
3384;0;2;0;8;0;12
3385;0;0;0;7;0;7
3386;0;1;0;9;0;8
3387;0;2;0;7;0;11
3388;0;0;0;10;0;8
3389;0;1;0;8;0;8
3390;0;2;0;7;0;15
3391;0;1;0;9;0;6
3392;0;1;0;9;0;8
3393;0;2;0;11;0;6
3394;0;2;0;11;0;6
3395;0;1;0;10;0;5
3396;0;2;0;11;0;5
3397;0;2;0;9;0;9
3398;0;1;0;7;0;5
3399;0;1;10;5;0;7
3400;0;1;10;5;0;8
3401;0;1;9;8;0;7
3402;0;2;2;7;0;12
3403;0;2;2;7;0;12
3404;0;1;9;6;0;7
3405;0;1;9;7;0;7
3406;0;3;2;6;0;9
3407;0;3;2;6;0;9
3408;0;1;0;7;0;6
3409;0;1;0;7;0;6
3410;0;3;0;8;0;10
3411;0;2;0;5;0;10
3412;0;2;0;7;0;12
3413;0;2;0;7;0;12
3414;0;1;0;9;0;11
3415;0;2;0;10;0;9
3416;0;2;0;7;0;11
3417;0;3;0;9;0;10
3418;0;1;0;9;0;8
3419;0;2;0;8;0;11
3420;0;1;0;12;0;5
3421;0;2;0;6;0;12
3422;0;2;0;6;0;9
3423;0;0;0;8;0;10
3424;0;1;0;7;0;12
3425;0;1;0;5;0;8
3426;0;1;0;5;0;7
3427;0;2;9;7;0;11
3428;0;1;0;7;0;11
3429;0;1;2;7;0;8
3430;0;1;2;7;0;7
3431;0;2;10;9;0;7
3432;0;2;10;9;0;7
3433;0;0;10;8;0;9
3434;0;0;10;8;0;10
3435;0;2;10;8;0;9
3436;0;2;10;8;0;8
3437;0;1;10;8;0;10
3438;0;1;10;8;0;9
3439;0;2;0;6;0;8
3440;0;2;0;6;0;8
3441;0;1;10;5;0;10
3442;0;2;0;8;0;10
3443;0;1;10;6;0;8
3444;0;0;10;9;0;7
3445;0;1;10;7;0;14
3446;0;1;0;5;0;6
3447;0;1;0;5;0;6
3448;0;1;0;6;0;9
3449;0;2;0;8;0;11
3450;0;1;0;6;0;9
3451;0;1;10;10;0;11
3452;0;1;10;10;0;11
3453;0;1;11;7;0;12
3454;0;1;11;7;0;12
3455;0;1;9;7;0;14
3456;0;1;10;5;0;9
3457;0;2;10;5;0;8
3458;0;1;0;6;0;9
3459;0;2;0;11;0;15
3460;0;1;0;10;0;11
3461;0;2;0;9;0;13
3462;0;1;0;5;0;8
3463;0;1;0;8;0;7
3464;0;2;0;11;0;11
3465;0;2;0;10;0;10
3466;0;1;9;4;0;9
3467;0;1;9;8;0;12
3468;0;1;10;6;0;10
3469;0;0;9;6;0;7
3470;0;1;10;6;0;8
3471;0;1;10;6;0;8
3472;0;2;9;5;0;11
3473;0;2;9;5;0;11
3474;0;1;9;4;0;7
3475;0;1;9;5;0;10
3476;0;1;10;5;0;12
3477;0;1;10;5;0;12
3478;0;2;0;11;0;6
3479;0;2;0;7;0;4
3480;0;0;0;8;0;6
3481;0;0;0;8;0;7
3482;0;3;9;6;0;10
3483;0;3;9;6;0;10
3484;0;1;9;5;0;8
3485;0;1;9;5;0;8
3486;0;1;10;6;0;11
3487;0;1;10;9;0;12
3488;0;1;10;7;0;15
3489;0;2;10;7;0;15
3490;0;2;10;8;0;13
3491;0;1;10;9;0;14
3492;0;2;10;8;0;12
3493;0;1;10;8;0;12
3494;0;0;9;8;0;6
3495;0;1;9;8;0;9
3496;0;2;9;5;0;14
3497;0;1;9;7;0;9
3498;0;1;9;7;0;9
3499;0;2;0;9;0;8
3500;0;2;0;7;0;7
3501;0;1;5;11;0;3
3502;0;1;5;9;0;5
3503;0;0;0;8;0;7
3504;0;0;0;9;0;7
3505;0;2;8;5;0;4
3506;0;1;8;6;0;10
3507;0;2;7;3;0;13
3508;0;1;10;7;0;11
3509;0;0;9;10;0;9
3510;0;1;8;4;0;11
3511;0;2;10;4;0;8
3512;0;2;3;7;0;4
3513;0;2;4;7;0;6
3514;0;1;4;8;0;6
3515;0;1;10;10;0;7
3516;0;1;10;9;0;10
3517;0;2;10;6;0;13
3518;0;2;9;3;0;9
3519;0;2;0;9;0;10
3520;0;2;0;7;0;5
3521;0;1;0;8;0;8
3522;0;2;0;7;0;8
3523;0;1;10;11;0;10
3524;0;2;10;11;0;16
3525;0;1;10;8;0;9
3526;0;0;10;8;0;12
3527;0;0;10;8;0;12
3528;0;1;9;6;0;9
3529;0;0;10;7;0;7
3530;0;0;10;7;0;7
3531;0;1;8;7;0;6
3532;0;2;9;6;0;7
3533;0;1;8;8;0;7
3534;0;1;8;9;0;7
3535;0;1;8;5;0;7
3536;0;2;8;6;0;5
3537;0;0;10;7;0;5
3538;0;0;10;6;0;6
3539;0;2;8;3;0;7
3540;0;2;8;3;0;6
3541;0;1;7;7;0;5
3542;0;1;7;7;0;5
3543;0;1;0;13;0;6
3544;0;1;10;7;0;7
3545;0;1;10;7;0;7
3546;0;2;3;5;0;9
3547;0;2;3;5;0;9
3548;0;0;3;6;0;6
3549;0;0;3;6;0;8
3550;0;1;0;11;0;8
3551;0;1;0;11;0;8
3552;0;1;4;6;0;9
3553;0;1;0;7;0;7
3554;0;2;0;5;0;8
3555;0;2;0;6;0;8
3556;0;2;0;8;0;8
3557;0;2;0;5;0;7
3558;0;2;0;6;0;8
3559;0;2;0;7;0;6
3560;0;1;0;4;0;9
3561;0;0;0;6;0;11
3562;0;0;0;6;0;12
3563;0;1;0;6;0;9
3564;0;2;0;7;0;8
3565;0;1;0;8;0;5
3566;0;2;4;6;0;11
3567;0;2;4;6;0;11
3568;0;1;0;8;0;10
3569;0;2;0;6;0;8
3570;0;1;0;5;0;9
3571;0;1;0;7;0;9
3572;0;2;0;5;0;13
3573;0;2;0;5;0;12
3574;0;0;0;4;0;10
3575;0;1;0;5;0;9
3576;0;2;0;6;0;7
3577;0;2;0;6;0;11
3578;0;1;0;6;0;9
3579;0;1;0;6;0;10
3580;0;2;0;7;0;11
3581;0;1;0;8;0;11
3582;0;3;0;8;0;14
3583;0;1;0;6;0;8
3584;0;2;0;5;0;10
3585;0;2;0;5;0;11
3586;0;2;0;5;0;11
3587;0;1;0;6;0;8
3588;0;1;0;6;0;8
3589;0;0;0;6;0;11
3590;0;0;0;6;0;11
3591;0;1;0;5;0;6
3592;0;1;0;5;0;6
3593;0;2;0;5;0;7
3594;0;2;0;5;0;7
3595;0;1;0;6;0;5
3596;0;0;0;7;0;17
3597;0;1;0;4;0;9
3598;0;2;0;6;0;8
3599;0;2;0;8;0;5
3600;0;1;3;5;0;8
3601;0;1;0;7;0;7
3602;0;0;4;9;0;8
3603;0;1;4;7;0;8
3604;0;0;0;8;0;9
3605;0;2;0;5;0;16
3606;0;1;0;9;0;11
3607;0;1;0;9;0;12
3608;0;1;0;9;0;9
3609;0;1;0;9;0;12
3610;0;1;0;11;0;12
3611;0;1;0;6;0;7
3612;0;1;0;8;0;10
3613;0;1;0;8;0;10
3614;0;1;8;5;0;7
3615;0;1;0;4;0;7
3616;0;1;0;5;0;11
3617;0;1;10;7;0;12
3618;0;1;10;4;0;9
3619;0;0;9;9;0;11
3620;0;1;2;5;0;10
3621;0;1;2;5;0;10
3622;0;2;0;6;0;9
3623;0;2;0;6;0;9
3624;0;0;0;7;0;14
3625;0;1;0;7;0;10
3626;0;1;0;6;0;10
3627;0;1;0;6;0;10
3628;0;2;0;5;0;11
3629;0;1;0;6;0;8
3630;0;1;0;6;0;8
3631;0;2;0;4;0;9
3632;0;2;0;4;0;9
3633;0;1;0;9;0;8
3634;0;1;0;9;0;8
3635;0;2;1;3;0;6
3636;0;2;0;7;0;7
3637;0;2;0;7;0;6
3638;0;2;9;11;0;17
3639;0;0;10;5;0;8
3640;0;0;10;5;0;8
3641;0;0;0;7;0;7
3642;0;0;0;7;0;10
3643;0;2;0;5;0;9
3644;0;1;0;8;0;7
3645;0;2;0;4;0;12
3646;0;0;0;8;0;11
3647;0;2;0;4;0;11
3648;0;1;0;9;0;13
3649;0;2;0;6;0;8
3650;0;1;0;9;0;9
3651;0;1;1;6;0;9
3652;0;1;0;5;0;12
3653;0;2;0;4;0;9
3654;0;1;9;6;0;8
3655;0;1;9;6;0;8
3656;0;1;8;3;0;10
3657;0;1;8;3;0;10
3658;0;1;8;4;0;7
3659;0;1;8;4;0;7
3660;0;2;8;6;0;9
3661;0;2;8;6;0;9
3662;0;1;8;9;0;5
3663;0;1;8;9;0;5
3664;0;2;7;7;0;8
3665;0;2;7;7;0;8
3666;0;2;0;9;0;7
3667;0;2;0;9;0;7
3668;0;1;10;7;0;11
3669;0;1;9;8;0;14
3670;0;0;10;4;0;10
3671;0;0;10;4;0;10
3672;0;1;10;6;0;11
3673;0;1;10;6;0;11
3674;0;1;9;13;0;9
3675;0;1;1;6;0;9
3676;0;1;1;6;0;9
3677;0;1;10;8;0;11
3678;0;2;10;4;0;8
3679;0;2;10;4;0;8
3680;0;1;10;6;0;11
3681;0;2;2;6;0;9
3682;0;2;2;6;0;9
3683;0;1;1;3;0;9
3684;0;1;1;3;0;9
3685;0;1;1;5;0;5
3686;0;1;1;5;0;5
3687;0;2;0;6;0;5
3688;0;1;3;3;0;7
3689;0;1;3;3;0;7
3690;0;3;0;8;0;10
3691;0;3;0;8;0;10
3692;0;3;0;8;0;13
3693;0;3;0;8;0;13
3694;0;3;0;6;0;15
3695;0;3;0;6;0;15
3696;0;1;4;3;0;9
3697;0;1;0;7;0;7
3698;0;1;0;7;0;7
3699;0;2;0;8;0;13
3700;0;1;2;6;0;9
3701;0;1;2;6;0;9
3702;0;2;0;5;0;8
3703;0;2;0;5;0;8
3704;0;1;0;4;0;4
3705;0;1;0;4;0;4
3706;0;1;0;8;0;7
3707;0;2;0;8;0;9
3708;0;2;0;8;0;9
3709;0;2;0;5;0;14
3710;0;0;0;2;0;9
3711;0;0;0;5;0;13
3712;0;0;0;5;0;13
3713;0;2;0;8;0;8
3714;0;2;0;6;0;8
3715;0;1;0;7;0;13
3716;0;1;0;4;0;9
3717;0;1;0;4;0;9
3718;0;1;0;12;0;10
3719;0;1;0;12;0;10
3720;0;1;10;11;0;8
3721;0;1;0;11;0;14
3722;0;1;10;5;0;6
3723;0;1;10;5;0;7
3724;0;1;0;5;0;12
3725;0;1;0;10;0;15
3726;0;0;0;5;0;11
3727;0;1;0;12;0;10
3728;0;0;0;5;0;10
3729;0;2;0;6;0;8
3730;0;0;0;7;0;9
3731;0;0;0;7;0;10
3732;0;1;0;8;0;9
3733;0;1;0;8;0;9
3734;0;1;2;8;0;6
3735;0;1;3;8;0;5
3736;0;2;0;6;0;8
3737;0;2;0;6;0;8
3738;0;0;0;2;0;12
3739;0;2;9;8;0;5
3740;0;2;9;7;0;5
3741;0;0;9;9;0;7
3742;0;0;9;8;0;6
3743;0;1;0;4;0;7
3744;0;1;0;5;0;9
3745;0;1;10;7;0;11
3746;0;1;10;7;0;11
3747;0;1;10;8;0;6
3748;0;1;10;8;0;6
3749;0;2;0;8;0;7
3750;0;3;0;8;0;9
3751;0;3;0;8;0;9
3752;0;2;0;7;0;8
3753;0;1;0;8;0;6
3754;0;1;0;5;0;7
3755;0;1;0;5;0;7
3756;0;2;0;5;0;11
3757;0;2;0;5;0;11
3758;0;1;0;6;0;11
3759;0;2;0;6;0;7
3760;0;2;0;4;0;9
3761;0;2;0;4;0;9
3762;0;2;1;5;0;11
3763;0;1;0;10;0;6
3764;0;2;4;11;0;9
3765;0;1;0;6;0;7
3766;0;0;0;10;0;10
3767;0;0;0;10;0;11
3768;0;0;2;7;0;4
3769;0;0;4;11;0;13
3770;0;0;4;11;0;13
3771;0;0;4;9;0;9
3772;0;0;4;9;0;10
3773;0;1;0;10;0;7
3774;0;1;0;8;0;14
3775;0;1;0;10;0;9
